"Address","Content Type","Status Code","Status","Indexability","Indexability Status"
"https://www.bettersleep.com/blog/good-or-bad-sleeping-with-socks-on/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-relax-amid-holiday-stress/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/a-full-moon-meditation-for-the-cold-moon-of-december-18th/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/9-things-you-might-not-know-about-sleep-hypnosis/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/solfeggio-frequencies-how-listening-to-396-hz-tones-can-soothe-your-anxiety/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/narcolepsy-awake-or-asleep-hallucinations-brain-fog-and-sleep-paralysis/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-make-2022-new-years-resolutions-that-last-all-year/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/meet-the-team-7-questions-with-bettersleeps-founder/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/why-do-babies-smile-in-their-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/whats-in-your-babys-crib-things-to-avoid/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/all-about-pillows-are-you-using-the-right-one/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/april-is-stress-awareness-month/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/baby-sleep-patterns-and-regression/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/headphones-earbuds-speakers-your-guide-to-sleep-listening/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/do-you-need-a-box-spring/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/why-do-babies-kick-and-twitch-in-their-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/fr/blog/5-bienfaits-incroyables-du-yoga-nidra/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/fr/blog/guide-pour-micro-sieste-efficace/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/fr/blog/sommeil/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/fr/blog/hypnose-pour-dormir/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/fr/blog/6-conseils-pour-le-sommeil-des-jeunes-mamans/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/fr/blog/influence-des-battements-binauraux-sur-votre-cerveau/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/fr/blog/meditation/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/fr/blog/relaxation/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/fr/blog/dormir-avec-son-animal/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/fr/blog/sons/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/fr/blog/12-faits-étonnants-sur-lasmr/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/asmr-what-to-look-for-when-shopping-for-headphones/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/your-guide-to-night-lights/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-meditate-with-the-wheel-of-awareness/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-ultimate-bean-bag-relaxation-guide/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-help-teething-baby-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-benefits-of-a-power-nap-and-how-to-do-it-right/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/does-sleep-deprivation-help-creativity/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/connection-between-physical-and-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleep-paralysis-explained/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/self-care-routine-for-your-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/fact-of-fiction-restless-leg-syndrome/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/6-essential-factors-to-consider-when-buying-a-mattress/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-binaural-beats-affect-your-brain/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-use-music-for-meditation-and-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/power-nap-like-a-pro/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/6-sleep-tips-for-new-moms/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/starship-28-a-saga-of-immersive-stories-across-the-galaxy/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/12-things-you-need-to-know-about-asmr/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/bath-salts-recipes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/break-free-stop-overthinking-start-sleeping-relax-melodies/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/gratitude-meditation-step-towards-happiness/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/best-of-calmness-quotes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/no-parade-no-problem-celebrate-st.-patricks-day-at-home/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/stop-negative-self-talk-how-to-reduce-anxiety-with-positive-thinking/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-adjust-to-march-2021-daylight-savings/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/heres-what-13-different-meditation-terms-mean/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/waking-up-with-a-sore-throat-heres-why-this-could-be-happening-to-you/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-best-type-of-bed-sheets-for-each-person/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-best-sleep-sounds-for-you-and-your-dog/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/smoking-and-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-travel-benefits-your-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/10-sounds-of-relaxing-instruments-to-try-while-you-meditate/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/using-sleep-mouthguards-what-you-should-know/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-hypnosis-and-meditation-helped-me-have-4-kids-and-my-dream-job/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/improve-your-well-being-with-acts-of-kindness/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/improving-employee-productivity-with-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/9-foods-to-help-you-sleep-better/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-gratitude-can-improve-your-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/make-bedtime-easier-with-meditation-for-kids/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-sleep-better-when-youre-sick/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-stay-centered-and-reduce-stress-during-the-holidays/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-kundalini-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/high-blood-pressure-and-insomnia-is-there-a-link/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/can-good-sleep-actually-lower-blood-pressure/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/tips-for-putting-on-a-duvet-cover-to-make-your-life-easier/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-digital-wellness/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-manifestation-meditation-a-guide-for-beginners/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleep-apnea-your-questions-answered/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-white-noise-and-does-it-help-you-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/celebrate-mothers-day-with-relax-melodies/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/heart-coherence-explained-the-new-breathing-technique-to-calm-anxiety/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/shift-work-how-to-adapt-for-better-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-power-of-affirmations-for-your-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-your-favorite-sleep-position-says-about-you/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/a-full-moon-meditation-for-the-super-pink-moon-of-april-26th/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/covid-19-one-year-on/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-causes-snoring-and-what-you-can-do-to-stop/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-sleep-better-with-tinnitus/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleep-and-its-connection-to-alzheimers/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/tinnitus-explained-and-how-sounds-can-help/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/top-6-soothing-sleep-sounds/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-adjust-to-daylight-savings-time/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/create-a-sleep-positive-bedroom-design/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/your-sleep-animal-and-how-you-should-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/why-teens-need-more-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-make-your-guest-room-perfect-for-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-in-late-what-you-should-know/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/swaddles-and-sleep-sacks-what-you-need-to-know/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/rem-sleep-explained/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/pillow-hygiene-101/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-dogs-explained/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/pillow-materials-explained/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/white-noise-for-babies-pros-and-cons/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/living-in-the-dark-are-you-unknowingly-suffering-from-a-sleep-disorder/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/2021-international-yoga-day/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/bedtime-routines-to-help-you-fall-asleep-fast/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/why-having-a-social-circle-is-important-for-your-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/strawberry-full-moon-june-24/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/dreamer-chronicles-a-fully-immersive-bedtime-story-experience/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/tips-to-help-your-kids-sleep-better/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/wellness-day/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/choosing-relaxation-music-a-quick-guide/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/pairing-meditation-and-music-for-the-perfect-relaxing-combination/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/soothing-music-for-your-pets/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/avoid-road-rage-create-a-space-of-calm/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/bettersleeps-favorite-insomnia-memes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/benefits-of-ocean-sounds-for-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-find-balance-through-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/tips-for-getting-your-baby-to-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-improve-your-sleep-during-pregnancy/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/odd-things-people-do-in-their-sleep-and-why/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-are-the-current-trends-in-improving-wellness/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/is-there-such-thing-as-too-much-sleep-for-newborns/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleep-tips-for-red-eye-flights/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/whats-the-difference-between-insomnia-and-sleep-apnea/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/heart-chakra-affirmations-opening-up-to-love/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/mattress-toppers-what-you-need-to-know-before-shopping-for-one/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/child-and-beginner-friendly-mindfulness-activities/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/meet-the-team-social-media-manager/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-break-the-insomnia-cycle-in-young-adults/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-use-the-wheel-of-emotions-for-maximum-benefits/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/a-full-moon-meditation-for-the-full-moon/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/insomnia-and-pms/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/setting-up-your-toddlers-room-things-you-should-consider/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/morning-routine-to-sleep-better/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/herbal-teas-to-fall-asleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-make-a-fitness-tracker-that-works-for-you/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleepwalking-in-kids/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/fall-asleep-to-the-relaxing-sounds-of-a-crackling-fire/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/soothing-music-for-your-pets-1/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-rain-helps-relaxation-and-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/comfort-to-sadness-meditation/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/covisdomnia/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-chronic-pain-affects-your-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/beat-insomnia-once-and-for-all-with-these-5-practices/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/lucid-dreams-tips-to-becoming-your-own-sleep-hero/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/daylights-savings-time/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-do-our-brains-do-while-we-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/full-moon-meditation-of-november-2020/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/introducing-bettersleep-a-whole-new-way-to-sleep-better-and-feel-better/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/national-stress-awareness-day-2021-why-you-should-take-a-moment-to-unwind/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/a-full-moon-meditation-for-the-beaver-moon-of-november-19th/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/everything-you-need-to-know-about-sleep-trackers/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-use-your-chronotype-to-find-your-sleep-animal-bettersleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/solfeggio-frequencies-how-listening-to-174-hz-tones-can-help-you-heal/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/8-habits-that-are-holding-you-back-from-better-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/6-habits-that-are-making-your-insomnia-worse/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/this-is-how-sleep-is-affecting-your-heart-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/heated-blankets-pros-vs-cons/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-you-need-to-know-about-weighted-blankets/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-budgeting-improves-your-mental-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/diagnosing-sleep-apnea/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/what-is-the-third-eye-and-how-do-i-meditate-to-open-it/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-cats-explained-what-your-cats-sleep-positions-mean/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-steps-to-create-the-perfect-meditation-space/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sound","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/blog/meditation/page/7/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/meditation/page/8/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/meditation/page/5/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/meditation/page/6/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/meditation/page/3/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/meditation/page/4/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/meditation/page/2/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/how-to-get-the-most-out-of-your-sounds-with-smart-mix/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-solfeggio-frequency-for-rejuvenation-285-hz/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sound/page/2/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation","text/html","301","Moved Permanently","Non-Indexable","Redirected"
"https://www.bettersleep.com/blog/sleep/page/8/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/6/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/20/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/4/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/10/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/22/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/2/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/12/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/24/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/14/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/26/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/16/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/5/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/9/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/18/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/7/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/21/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/3/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/23/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/11/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/13/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/25/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/15/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/17/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/27/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/sleep/page/19/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/8/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/news/page/3/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/news/page/2/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/9/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/6/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/2/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/3/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/7/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/4/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/relaxation/page/5/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/blog/inspiring-mindfulness-quotes/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/combining-sleep-music-with-relaxing-sounds/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cómo-aliviar-el-síndrome-de-las-piernas-inquietas-y-dormir-mejor/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cómo-crear-una-rutina-de-sueño-saludable/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/sueño/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/es/blog/cómo-la-covid-19-afecta-nuestro-descanso-y-qué-podemos-hacer-para-dormir-mejor/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/page/3/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/page/2/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/meditación/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/es/blog/sonido/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/es/blog/la-ansiedad-afecta-tu-sueño/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/la-ciencia-de-las-frecuencias-solfeggio/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cinco-consejos-de-conciencia-plena-para-acabar-con-el-estrés-y-la-ansiedad/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/los-3-hábitos-que-no-te-dejan-dormir-por-la-noche-y-cómo-cambiarlos/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/sueños-lúcidos-qué-son-y-cómo-generarlos/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/cuánto-necesitas-dormir-en-verdad/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/guía-rápida-de-la-siesta-breve-perfecta/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/es/blog/relajación/","text/html","200","OK","Indexable",""
"https://www.bettersleep.com/es/blog/qué-hace-el-cerebro-cuando-dormimos/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-calming-sounds-can-get-your-baby-to-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/the-3-things-that-are-keeping-you-up-at-night/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-ways-sleep-is-good-for-your-brain/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-habits-to-help-you-wake-up-in-the-morning/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/best-and-worst-sleep-positions-for-your-health/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/5-effective-methods-for-falling-asleep-fast/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/how-to-develop-healthy-sleep-habits/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/yoga-for-sleep-does-it-really-help/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/yoga-nidra-for-sleep/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/sleeping-tips-for-every-couple/","text/html","200","OK","Non-Indexable","Canonicalised"
"https://www.bettersleep.com/blog/progressive-muscle-relaxation-a-guide/","text/html","200","OK","Non-Indexable","Canonicalised"
