"Address","PSI Status","PSI Error","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX First Contentful Paint Time (ms)","CrUX First Input Delay Time (ms)","CrUX Largest Contentful Paint Time (ms)","CrUX Cumulative Layout Shift","Eliminate Render-Blocking Resources Savings (ms)","Defer Offscreen Images Savings (ms)","Efficiently Encode Images Savings (ms)","Properly Size Images Savings (ms)","Minify CSS Savings (ms)","Minify JavaScript Savings (ms)","Reduce Unused CSS Savings (ms)","Reduce Unused JavaScript Savings (ms)","Serve Images in Next-Gen Formats Savings (ms)","Enable Text Compression Savings (ms)","Preconnect to Required Origins Savings (ms)","Server Response Times (TTFB) (ms)","Multiple Redirects Savings (ms)","Preload Key Requests Savings (ms)","Use Video Format for Animated Images Savings (ms)","Total Image Optimization Savings (ms)","Avoid Serving Legacy JavaScript to Modern Browsers Savings (Bytes)","Image Elements Do Not Have Explicit Width & Height","Avoid Large Layout Shifts"
"https://www.bettersleep.com/blog/sleep/page/25/","Success","","56","1589.000","2651.334","4155.000","7755.500","603.000","0.249","874493","5072","54","1764781","117129","1","971722","25","0","0","506076","15","131272","2","0","0","38582","11","546915","30","","","","","","0","0","0","2550","0","0","0","2370","0","0","0","152","0","0","0","2550","25068","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleep/page/27/","Success","","63","1559.000","2908.295","3930.000","7788.500","451.500","0.236","512834","3445","54","1366403","116567","1","572592","25","0","0","507384","15","131280","2","0","0","38580","11","548071","30","","","","","","0","0","0","750","0","0","0","2550","0","0","0","145","0","0","0","750","25033","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleep/page/15/","Success","","32","2152.000","6557.208","4005.000","10681.500","5893.000","0.290","482020","2428","54","1315567","116983","1","521390","25","0","0","507332","15","131280","2","0","0","38582","11","548021","30","","","","","","0","0","0","450","0","0","0","1830","0","0","0","148","0","0","0","450","25069","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleep/page/17/","Success","","44","1880.000","3292.345","4230.000","8509.500","1511.500","0.245","425807","2028","54","1316949","116961","1","522957","25","0","0","507161","15","131288","2","0","0","38582","11","548000","30","","","","","","0","0","0","450","0","0","0","1410","0","0","0","168","0","0","0","450","24983","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleep/page/19/","Success","","59","1647.000","3010.793","4230.000","7873.000","487.500","0.253","415934","3087","54","1284122","116781","1","491538","25","0","0","505943","15","131278","2","0","0","38582","11","546782","30","","","","","","0","0","0","450","0","0","0","2490","0","0","0","147","0","0","0","450","25018","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/national-stress-awareness-day-2021-why-you-should-take-a-moment-to-unwind/","Success","","59","1571.000","2807.497","4530.000","8043.000","651.000","0.113","395289","2779","49","1065495","120001","1","205262","18","0","0","506989","15","194661","3","0","0","38582","12","547350","30","","","","","","0","0","0","150","0","0","0","2480","0","0","0","149","0","0","0","150","25068","4 resources found","4 elements found"
"https://www.bettersleep.com/blog/introducing-bettersleep-a-whole-new-way-to-sleep-better-and-feel-better/","Success","","56","1624.000","2945.943","4305.000","8045.500","485.500","0.332","419856","2818","53","1167626","121068","1","307228","22","0","0","506085","15","194663","3","0","0","38582","12","546446","30","","","","","","0","0","0","150","0","0","0","2500","0","0","0","168","0","0","0","150","25071","5 resources found","3 elements found"
"https://www.bettersleep.com/blog/news/page/3/","Success","","62","1553.000","2386.391","4080.000","7759.500","444.500","0.233","406611","2707","48","1052001","115577","1","258476","19","0","0","508078","15","131288","2","0","0","38582","11","548917","30","","","","","","0","0","0","150","0","0","0","2390","0","0","0","167","0","0","0","150","25068","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/10-questions-with-a-creative-content-producer-aster-j.-haile/","Success","","55","1552.000","2795.180","4455.000","7915.500","541.000","0.321","370353","2658","52","1158514","119979","1","299375","21","0","0","505897","15","194681","3","0","0","38582","12","546258","30","","","","","","0","0","0","150","0","0","0","2360","0","0","0","148","0","0","0","150","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/news/page/2/","Success","","23","2694.000","7524.151","6330.000","13353.000","8606.500","0.161","590986","2038","54","1430603","116873","1","637910","25","0","0","505970","15","131268","2","0","0","38582","11","546659","30","","","","","","0","0","0","600","0","0","0","1240","0","0","0","198","0","0","0","600","25068","11 resources found","4 elements found"
"https://www.bettersleep.com/blog/what-are-the-current-trends-in-improving-wellness/","Success","","41","1649.000","4233.303","4605.000","9184.500","3826.500","0.152","403044","2451","49","1085661","119599","1","225827","18","0","0","506988","15","194665","3","0","0","38582","12","547349","30","","","","","","0","0","0","150","0","0","0","2170","0","0","0","131","0","0","0","150","25068","4 resources found","4 elements found"
"https://www.bettersleep.com/blog/how-to-use-your-chronotype-to-find-your-sleep-animal-bettersleep/","Success","","53","1552.000","3329.583","4380.000","8051.000","607.000","0.325","371642","2720","52","1124255","119752","1","265315","22","0","0","505943","15","194663","3","0","0","38582","11","546782","30","","","","","","0","0","0","150","0","0","0","2420","0","0","0","150","0","0","0","150","25018","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-make-2022-new-years-resolutions-that-last-all-year/","Success","","53","1562.000","2762.007","4305.000","7966.000","655.500","0.323","388823","2443","49","1050335","119918","1","191222","18","0","0","505950","15","194663","3","0","0","38582","12","546311","30","","","","","","0","0","0","0","0","0","0","2330","0","0","0","113","0","0","0","0","25021","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/everything-you-need-to-know-about-sleep-trackers/","Success","","30","1660.000","3605.626","5055.000","8597.500","2360.000","0.904","355220","2356","51","1151693","119644","1","291959","20","0","0","506837","15","194671","3","0","0","38582","12","547198","30","","","","","","0","0","0","0","0","0","0","2200","0","0","0","156","0","0","0","0","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/meet-the-team-7-questions-with-bettersleeps-founder/","Success","","60","1535.000","2920.424","4230.000","8015.500","470.000","0.244","393703","2710","52","1120804","120000","1","260582","21","0","0","506987","15","194653","3","0","0","38582","12","547348","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","160","0","0","0","0","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/choosing-relaxation-music-a-quick-guide/","Success","","61","1523.000","2244.053","4530.000","7924.000","336.500","0.317","361862","2807","49","1120243","119371","1","261677","18","0","0","505946","15","194667","3","0","0","38582","12","546307","30","","","","","","0","0","0","150","0","0","0","2540","0","0","0","117","0","0","0","150","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/relaxation/page/2/","Success","","55","1563.000","2736.266","5430.000","7762.000","470.000","0.241","504380","3271","54","1595607","117649","1","802026","25","0","0","506071","15","131280","2","0","0","38581","11","546909","30","","","","","","0","0","0","750","0","0","0","2400","0","0","0","121","0","0","0","750","25068","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/the-importance-of-play-building-a-blanket-fort/","Success","","63","1546.000","2758.781","4455.000","7892.000","336.500","0.237","368637","2710","49","1085633","119573","1","225842","18","0","0","506975","15","194661","3","0","0","38582","12","547336","30","","","","","","0","0","0","150","0","0","0","2400","0","0","0","160","0","0","0","150","25071","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/relaxation/page/3/","Success","","24","2471.000","7919.354","5880.000","14317.500","9196.500","0.164","615500","2435","54","1434074","117834","1","639410","25","0","0","506970","15","131278","2","0","0","38582","11","547659","30","","","","","","0","450","0","510","0","0","0","1280","0","0","0","195","0","0","0","960","25068","11 resources found","4 elements found"
"https://www.bettersleep.com/fr/blog/relaxation/","Success","","65","1555.000","2936.069","4380.000","7852.500","537.500","0.018","419728","2552","46","1100364","115640","1","307985","17","0","0","505978","15","131278","2","0","0","39483","11","547718","30","","","","","","0","0","0","0","0","0","0","2400","0","0","0","152","0","0","0","0","25018","4 resources found","1 element found"
"https://www.bettersleep.com/blog/relaxation/page/7/","Success","","36","1988.000","4657.181","4980.000","9479.500","4593.500","0.152","418737","2686","54","1294187","118120","1","500253","25","0","0","505946","15","131286","2","0","0","38582","11","546785","30","","","","","","0","0","0","450","0","0","0","2060","0","0","0","176","0","0","0","450","25018","11 resources found","4 elements found"
"https://www.bettersleep.com/blog/relaxation/page/6/","Success","","31","2034.000","6172.725","5205.000","10939.500","6337.500","0.162","732016","3253","54","1673412","117635","1","879841","25","0","0","506076","15","131278","2","0","0","38582","11","546915","30","","","","","","0","0","0","1800","0","0","0","1250","0","0","0","203","0","0","0","1800","25071","11 resources found","4 elements found"
"https://www.bettersleep.com/blog/relaxation/page/5/","Success","","60","1560.000","2658.763","4830.000","7822.500","395.000","0.224","465229","3331","54","1481751","117737","1","688172","25","0","0","505974","15","131286","2","0","0","38582","11","546663","30","","","","","","0","0","0","600","0","0","0","2550","0","0","0","181","0","0","0","600","25068","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/relaxation/page/4/","Success","","63","1543.000","2683.245","4155.000","7821.500","417.500","0.231","414699","3155","54","1280200","117803","1","486462","25","0","0","506071","15","131282","2","0","0","38582","11","546910","30","","","","","","0","0","0","450","0","0","0","2550","0","0","0","155","0","0","0","450","25068","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/relaxation/page/9/","Success","","61","1559.000","2303.109","4380.000","7812.000","430.000","0.231","418713","3011","48","1100417","116596","1","309027","19","0","0","504932","15","131280","2","0","0","38582","11","545771","30","","","","","","0","0","0","300","0","0","0","2540","0","0","0","171","0","0","0","300","25018","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/relaxation/page/8/","Success","","53","1609.000","2872.898","4380.000","7955.000","725.500","0.248","418116","3147","53","1288296","117682","1","493775","24","0","0","506988","15","131270","2","0","0","38581","11","547826","30","","","","","","0","0","0","450","0","0","0","2550","0","0","0","147","0","0","0","450","25071","11 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-make-a-fitness-tracker-that-works-for-you/","Success","","55","1572.000","2850.307","4530.000","7921.500","511.500","0.324","381828","2795","56","1146751","119608","1","286915","25","0","0","506974","15","194673","3","0","0","38581","12","549489","35","","","","","","0","0","0","300","0","0","0","2320","0","0","0","175","0","0","0","300","25071","6 resources found","3 elements found"
"https://www.bettersleep.com/blog/soothing-music-for-your-pets/","Success","","65","1551.000","2862.913","3855.000","7928.000","331.500","0.306","398788","2680","49","1076147","119436","1","217524","18","0","0","505940","15","194665","3","0","0","38582","12","546301","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","130","0","0","0","0","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/binaural-beats-for-anxiety/","Success","","55","1589.000","2982.623","4380.000","8034.000","526.000","0.328","397450","2579","49","1072824","119483","1","214016","18","0","0","506070","15","194673","3","0","0","38582","12","546431","30","","","","","","0","0","0","0","0","0","0","2400","0","0","0","179","0","0","0","0","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/10-sounds-of-relaxing-instruments-to-try-while-you-meditate/","Success","","56","1546.000","2833.813","4455.000","7898.500","461.500","0.309","365540","2680","52","1146310","119793","1","287257","21","0","0","506017","15","194661","3","0","0","38582","12","546378","30","","","","","","0","0","0","150","0","0","0","2380","0","0","0","150","0","0","0","150","25073","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/inspiring-mindfulness-quotes/","Success","","56","1530.000","2522.195","4830.000","7947.000","440.500","0.315","405538","2848","51","1155342","119370","1","296652","20","0","0","506071","15","194667","3","0","0","38582","12","546432","30","","","","","","0","0","0","150","0","0","0","2550","0","0","0","148","0","0","0","150","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/combining-sleep-music-with-relaxing-sounds/","Success","","31","2682.000","6589.120","4605.000","12374.500","7222.000","0.160","539312","2277","51","1114544","119497","1","255587","20","0","0","506213","15","194665","3","0","0","38582","12","546574","30","","","","","","0","600","0","150","0","0","0","1340","0","0","0","187","0","0","0","750","25068","4 resources found","4 elements found"
"https://www.bettersleep.com/blog/shoulder-pain-from-sleeping-heres-what-you-need-to-know/","Success","","46","1588.000","3067.691","4380.000","7951.000","782.000","0.590","399741","2572","51","1130366","119601","1","270597","20","0","0","506923","15","194663","3","0","0","38582","12","547284","30","","","","","","0","0","0","150","0","0","0","2250","0","0","0","172","0","0","0","150","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/the-ultimate-bean-bag-relaxation-guide/","Success","","40","1660.000","3431.216","4455.000","8223.500","1593.500","0.334","370379","2784","51","1153420","119345","1","294869","20","0","0","505951","15","194673","3","0","0","38582","12","546312","30","","","","","","0","0","0","150","0","0","0","2480","0","0","0","154","0","0","0","150","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-calming-sounds-can-get-your-baby-to-sleep/","Success","","28","1800.000","6182.981","4605.000","11059.000","5908.000","0.368","591648","2722","53","1189091","120513","1","328342","22","0","0","506988","15","194667","3","0","0","38581","12","547198","30","","","","","","0","600","0","150","0","0","0","1780","0","0","0","192","0","0","0","750","25068","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/5-habits-to-help-you-wake-up-in-the-morning/","Success","","42","1583.000","3129.292","4455.000","8080.000","1327.000","0.336","368726","2321","51","1142459","120382","1","282756","21","0","0","506072","15","194667","3","0","0","38582","11","546911","30","","","","","","0","0","0","150","0","0","0","2000","0","0","0","171","0","0","0","150","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/5-ways-sleep-is-good-for-your-brain/","Success","","35","1870.000","3477.125","4455.000","9092.000","2722.500","0.383","423872","2138","52","1122273","120249","1","263846","21","0","0","504925","15","194671","3","0","0","38582","12","545286","30","","","","","","0","0","0","0","0","0","0","1980","0","0","0","158","0","0","0","0","25018","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/best-and-worst-sleep-positions-for-your-health/","Success","","27","1990.000","5586.201","4905.000","10624.000","6179.000","0.366","435015","1738","52","1151014","119807","1","293017","21","0","0","504933","15","194675","3","0","0","38582","12","545294","30","","","","","","0","0","0","150","0","0","0","1410","0","0","0","178","0","0","0","150","25018","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/5-effective-methods-for-falling-asleep-fast/","Success","","65","1584.000","2864.745","4380.000","7589.000","214.000","0.313","405639","2666","52","1153248","120523","1","293399","21","0","0","506081","15","194663","3","0","0","38582","12","546442","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","116","0","0","0","0","25071","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-develop-healthy-sleep-habits/","Success","","57","1560.000","2700.987","4380.000","7893.000","415.500","0.328","393475","2552","52","1122667","120502","1","263843","21","0","0","505067","15","194673","3","0","0","38582","12","545428","30","","","","","","0","0","0","0","0","0","0","2400","0","0","0","152","0","0","0","0","25071","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/yoga-for-sleep-does-it-really-help/","Success","","51","1540.000","2797.422","4380.000","8013.500","720.000","0.319","371393","2729","52","1151465","120046","1","292238","21","0","0","505938","15","194661","3","0","0","38582","12","546299","30","","","","","","0","0","0","150","0","0","0","2400","0","0","0","179","0","0","0","150","25018","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/yoga-nidra-for-sleep/","Success","","62","1513.000","2878.390","4080.000","7895.500","254.500","0.552","369438","2865","50","1084017","120170","1","224647","19","0","0","505947","15","194671","3","0","0","38582","12","546308","30","","","","","","0","0","0","150","0","0","0","2550","0","0","0","165","0","0","0","150","25018","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleeping-tips-for-every-couple/","Success","","61","1566.000","2871.836","3855.000","7907.500","431.500","0.325","360653","2563","52","1126116","120619","1","266317","21","0","0","505940","15","194659","3","0","0","38581","12","546300","30","","","","","","0","0","0","0","0","0","0","2400","0","0","0","163","0","0","0","0","25018","6 resources found","5 elements found"
"https://www.bettersleep.com/blog/what-are-sleep-coaches/","Success","","57","1517.000","2354.775","4080.000","7970.000","389.500","0.556","365799","2631","52","1129767","120008","1","271581","21","0","0","504925","15","194671","3","0","0","38582","12","545286","30","","","","","","0","0","0","0","0","0","0","2480","0","0","0","151","0","0","0","0","25018","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/progressive-muscle-relaxation-a-guide/","Success","","49","1678.000","2964.440","4380.000","8154.500","768.000","0.327","396674","2827","50","1074918","120306","1","214500","19","0","0","506864","15","194667","3","0","0","38581","12","547224","30","","","","","","0","0","0","150","0","0","0","2550","0","0","0","127","0","0","0","150","25021","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleep-hypnosis-what-is-it-and-does-it-work/","Success","","60","1531.000","2789.801","4380.000","7929.000","375.000","0.308","406907","2865","52","1171399","121719","1","310362","21","0","0","506072","15","194665","3","0","0","38581","12","546432","30","","","","","","0","0","0","150","0","0","0","2550","0","0","0","165","0","0","0","150","25068","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/what-is-sophrology/","Success","","56","1543.000","2830.744","4455.000","7914.500","468.000","0.308","377137","2706","52","1167409","120269","1","307944","21","0","0","505947","15","194667","3","0","0","38582","12","546308","30","","","","","","0","0","0","150","0","0","0","2400","0","0","0","156","0","0","0","150","25021","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/vicious-cycle-of-social-anxiety-and-sleep/","Success","","63","1546.000","2895.397","3780.000","7929.000","499.000","0.236","396545","2539","52","1116933","120585","1","256160","21","0","0","506944","15","194663","3","0","0","38581","12","547154","30","","","","","","0","0","0","0","0","0","0","2370","0","0","0","169","0","0","0","0","25068","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/is-there-such-a-thing-as-too-much-sleep/","Success","","62","1520.000","2770.615","4530.000","7913.000","306.000","0.309","395646","2841","51","1120451","119685","1","259439","20","0","0","508076","15","194669","3","0","0","38582","12","548287","30","","","","","","0","0","0","150","0","0","0","2550","0","0","0","141","0","0","0","150","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/what-is-insomnia-and-what-you-can-do-it-ease-it/","Success","","54","1554.000","2875.230","4230.000","8081.500","579.500","0.329","391399","2680","52","1117485","120120","1","259050","21","0","0","505060","15","194673","3","0","0","38582","12","545421","30","","","","","","0","0","0","0","0","0","0","2530","0","0","0","150","0","0","0","0","25068","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-sleepless-nights-are-ruining-your-health/","Success","","69","1493.000","2809.399","4305.000","7851.500","183.000","0.237","396810","2701","51","1124311","119533","1","265448","20","0","0","506077","15","194671","3","0","0","38582","12","546438","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","151","0","0","0","0","25071","4 resources found","3 elements found"
"https://www.bettersleep.com/blog/a-quick-guide-to-improving-your-health-and-wellness/","Success","","56","1550.000","2765.875","4455.000","7911.000","438.500","0.323","370831","2517","49","1085095","119683","1","230902","19","0","0","501255","15","194673","3","0","0","38582","11","542094","30","","","","","","0","0","0","0","0","0","0","2360","0","0","0","157","0","0","0","0","23296","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/can-you-meditate-lying-down/","Success","","67","1529.000","2840.168","4305.000","7895.500","263.000","0.231","396605","2698","49","1072105","119484","1","214436","18","0","0","504936","15","194667","3","0","0","38582","12","545297","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","148","0","0","0","0","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-talk-about-mental-health/","Success","","42","1769.000","3539.716","4155.000","8424.000","2022.000","0.276","364182","2194","49","1076074","119428","1","217398","19","0","0","506007","15","194659","3","0","0","38582","11","546846","30","","","","","","0","0","0","150","0","0","0","1870","0","0","0","174","0","0","0","150","25072","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-use-guided-meditation-to-improve-your-sleep/","Success","","56","1547.000","2772.915","4305.000","7971.500","389.500","0.558","398954","2699","51","1130017","119588","1","271241","20","0","0","505937","15","194669","3","0","0","38582","12","546298","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","149","0","0","0","0","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/the-role-sleep-plays-in-maintaining-a-healthy-weight/","Success","","48","1600.000","2947.651","4380.000","8052.000","662.500","0.568","369589","2739","56","1147685","119839","1","288594","26","0","0","506001","15","194669","3","0","0","38582","11","549145","35","","","","","","0","0","0","150","0","0","0","2440","0","0","0","149","0","0","0","150","25071","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-journaling-can-improve-our-mental-health/","Success","","70","1518.000","2763.361","3855.000","7897.000","262.000","0.233","398493","2706","49","1074005","119656","1","214172","18","0","0","506926","15","194669","3","0","0","38582","12","547287","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","156","0","0","0","0","25018","4 resources found","3 elements found"
"https://www.bettersleep.com/blog/what-walking-can-do-for-better-mental-health/","Success","","27","2656.000","9496.700","4755.000","15337.000","9826.000","0.157","501187","997","49","1094860","119951","1","234580","18","0","0","507078","15","194669","3","0","0","38582","12","547439","30","","","","","","0","0","0","0","0","0","0","800","0","0","0","197","0","0","0","0","25070","4 resources found","2 elements found"
"https://www.bettersleep.com/blog/a-full-moon-meditation-for-the-flower-moon-of-may-26th/","Success","","53","1546.000","2820.623","4380.000","7922.000","479.000","0.557","398919","2544","51","1137940","119218","1","279401","20","0","0","506066","15","194673","3","0","0","38582","12","546427","30","","","","","","0","0","0","0","0","0","0","2390","0","0","0","154","0","0","0","0","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/languishing-putting-a-name-to-that-blah-feeling/","Success","","47","1695.000","3261.429","3930.000","8145.000","1073.000","0.341","397214","2395","49","1072376","119817","1","213223","18","0","0","506093","15","194661","3","0","0","38582","12","546454","30","","","","","","0","0","0","150","0","0","0","2060","0","0","0","185","0","0","0","150","25070","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-help-friends-loved-ones-with-anxiety/","Success","","32","2310.000","7154.632","4230.000","13967.000","1439.000","0.322","964789","5409","67","1881689","146142","2","256418","20","47941","1","1158941","21","206338","4","0","0","65909","19","1313380","48","","","","","","0","750","0","150","0","0","300","4050","0","0","0","159","0","0","0","900","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-sleep-better-when-its-hot-outside/","Success","","66","1521.000","3934.470","3855.000","7949.000","371.500","0.207","395219","2561","51","1122085","119709","1","264071","20","0","0","505064","15","194661","3","0","0","38580","12","545423","30","","","","","","0","0","0","150","0","0","0","2250","0","0","0","161","0","0","0","150","25071","4 resources found","3 elements found"
"https://www.bettersleep.com/blog/parenting-in-a-pandemic-uncovering-covids-effects-on-family-wellbeing-relax-melodies/","Success","","52","1564.000","2766.988","4680.000","7963.000","578.500","0.319","395921","2860","53","1145766","121328","1","285341","22","0","0","505860","15","194655","3","0","0","38582","12","546221","30","","","","","","0","0","0","300","0","0","0","2400","0","0","0","160","0","0","0","300","25018","8 resources found","5 elements found"
"https://www.bettersleep.com/blog/417-hertz-the-energy-cleansing-solfeggio-frequency/","Success","","61","1532.000","2779.243","4230.000","7930.000","367.000","0.307","423280","2704","49","1057736","119368","1","198261","18","0","0","506858","15","194667","3","0","0","38582","12","547219","30","","","","","","0","0","0","0","0","0","0","2540","0","0","0","164","0","0","0","0","25018","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/can-bedtime-stories-help-you-sleep-better/","Success","","55","1563.000","2918.428","4380.000","8039.000","545.000","0.317","396739","2850","51","1124591","120122","1","265113","20","0","0","506103","15","194671","3","0","0","38582","12","546464","30","","","","","","0","0","0","150","0","0","0","2550","0","0","0","150","0","0","0","150","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/the-top-6-soothing-sounds-you-can-find-at-home/","Success","","59","1541.000","2932.926","3930.000","7961.000","505.500","0.314","368432","2514","56","1143793","119860","1","284606","25","0","0","506076","15","194669","3","0","0","38582","12","548592","35","","","","","","0","0","0","0","0","0","0","2350","0","0","0","164","0","0","0","0","25071","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-sleep-better-when-its-noisy/","Success","","37","1792.000","3605.639","4980.000","8222.000","1628.000","0.338","460246","2851","52","1243120","120154","1","383630","22","0","0","506081","15","194673","3","0","0","38582","11","547231","31","","","","","","0","0","0","600","0","0","0","2130","0","0","0","121","0","0","0","600","25071","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/all-about-yoga-nidra/","Success","","50","1588.000","3013.795","4380.000","7975.000","749.000","0.329","397109","2556","51","1125465","120071","1","266056","20","0","0","506079","15","194677","3","0","0","38582","12","546440","30","","","","","","0","0","0","150","0","0","0","2250","0","0","0","156","0","0","0","150","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/easy-ways-to-sleep-better-as-a-couple/","Success","","44","1588.000","2494.250","4455.000","8111.000","1226.500","0.343","404600","2302","51","1145916","119809","1","285671","20","0","0","507181","15","194673","3","0","0","38582","12","547392","30","","","","","","0","0","0","150","0","0","0","1970","0","0","0","182","0","0","0","150","25073","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleeping-with-a-fan-on-the-pros-and-cons/","Success","","63","1545.000","2722.836","4305.000","7927.500","303.500","0.317","396556","2696","51","1123605","119426","1","264864","20","0","0","506077","15","194657","3","0","0","38581","12","546437","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","146","0","0","0","0","25071","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/combinations-of-water-sounds-to-mix-together-to-relax-before-sleep/","Success","","47","1581.000","3039.804","4755.000","7951.000","786.000","0.332","373086","2717","52","1210045","119829","1","350886","22","0","0","506075","15","194673","3","0","0","38582","11","546914","30","","","","","","0","0","0","300","0","0","0","2250","0","0","0","167","0","0","0","300","25068","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/diet-and-restless-leg-syndrome/","Success","","26","2009.000","6789.941","5055.000","12911.000","8194.000","0.294","564641","2011","52","1174975","119643","1","314021","21","0","0","508050","15","194681","3","0","0","38580","12","548259","30","","","","","","0","520","0","0","0","0","0","1310","0","0","0","181","0","0","0","520","25073","5 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleeping-with-sciatica/","Success","","56","1524.000","2874.245","4305.000","7979.500","557.000","0.245","391950","2718","51","1111609","119523","1","252975","20","0","0","505874","15","194655","3","0","0","38582","12","546235","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","168","0","0","0","0","25020","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/sleeping-with-the-fishes/","Success","","63","1537.000","2943.093","4455.000","7991.000","511.500","0.108","403001","2869","51","1140263","119333","1","281592","20","0","0","506098","15","194659","3","0","0","38581","12","546308","30","","","","","","0","0","0","150","0","0","0","2550","0","0","0","169","0","0","0","150","25073","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/how-to-sleep-with-a-pregnancy-pillow/","Success","","62","1558.000","2917.329","3780.000","8007.000","530.000","0.241","392273","2722","51","1114658","119296","1","255960","20","0","0","506154","15","194669","3","0","0","38579","12","546362","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","172","0","0","0","0","25068","4 resources found","5 elements found"
"https://www.bettersleep.com/blog/making-the-bed-the-ultimate-guide/","Success","","59","1522.000","2826.704","4680.000","7950.000","358.500","0.307","394950","2740","51","1121784","119560","1","264048","21","0","0","504931","15","194663","3","0","0","38582","11","545770","30","","","","","","0","0","0","0","0","0","0","2550","0","0","0","190","0","0","0","0","25018","4 resources found","5 elements found"
